"species","repetition","cultivar","yc","zc","s1","Tu","theta_c","tau","pie_c","Tf","Tb","slope"
"Sweet Cherry","9","Newstar",52.6057562,246.750589,0.3205903,28.110023,285.3422924,36.5983712,27.9971721,5.0998575,3.068413,1.9215626
"Sweet Cherry","9","Precòce Bernard",41.0950226,342.3133787,0.2347776,15.8215033,284.9502372,41.6548858,33.2083707,4.015341,8.3108599,3.4584116
"Sweet Cherry","9","Pico Colorado",40.1470646,357.7756703,0.4748236,22.7181567,285.0591517,41.2489255,24.4916846,5.8690244,4.4334499,3.6813966
"Sweet Cherry","9","Pico Negro",49.4348002,485.1676951,0.7118114,18.4095917,285.6695919,39.6823928,28.5221549,2.2151974,3.7834749,3.0614437
"Sweet Cherry","9","Ramón Oliva",51.5826825,455.7485013,0.5148979,15.4975869,284.762667,32.40771,25.8841069,2.2687547,7.2138615,2.9129144
"Sweet Cherry","9","Rainier",49.995375,419.03669,0.423788,16.699658,284.922275,40.234967,24.096014,4.150774,4.371386,3.116299
"Sweet Cherry","9","Rubi",47.2998955,353.9319957,0.7143137,21.9682866,286.0524302,42.6186548,28.8393544,2.4648678,4.2089016,2.5753204
"Sweet Cherry","9","Sam",44.21875,499.7802399,0.7784819,18.5303843,285.4367107,42.0549947,38.0754095,2.367767,5.4464348,2.8720979
"Sweet Cherry","9","Sandom Rose",48.456433,322.401935,1,19.913912,285.284572,36.29993,27.48887,2.423274,6.890111,2.596071
"Sweet Cherry","9","Santina",47.901687,383.98571,0.528027,19.049843,285.401122,39.323732,28.202612,2.292098,6.20069,3.497029
"Sweet Cherry","9","Sylvia",61.4149413,225.6590968,0.1021916,20.0129648,286.3772988,42.8654364,27.5115712,3.3855107,5.4606844,3.119825
"Sweet Cherry","9","Star",31.7460614,288.242669,0.4720451,25.6426976,284.8773189,43.4752744,30.719231,7.9635611,3.9600027,2.4567288
"Sweet Cherry","9","Sue",42.1056093,405.3436395,0.5336805,16.688727,285.5231549,45.9969424,38.3713598,3.6151535,7.4165765,2.5107354
"Sweet Cherry","9","Summit",52.9168579,374.6582795,0.9912763,21.0222248,286.3587335,37.5845055,29.6734311,2.0007862,6.3018538,3.6571833
"Sweet Cherry","9","Sunburst",46.1974657,482.7756498,0.6164018,15.4987641,284.1893583,37.4295777,26.3881566,2.0830385,7.3971196,2.9401381
"Sweet Cherry","9","Taleguera Brillante",39.280268,415.4471625,0.9887915,16.0159506,285.1110837,46.0427264,37.0274966,2.3697195,8.3953657,2.1457889
"Sweet Cherry","9","Van",39.0888744,277.8866201,0.4971515,28.820366,284.6108035,45.3718261,31.5787078,4.118407,2.9837237,3.4210583
"Sweet Cherry","9","Van-Spur",36.409667,451.737384,0.469167,15.999783,284.541824,46.670905,27.354424,2.469596,7.292459,4.865734
"Sweet Cherry","9","Vega",47.1588622,322.1791323,0.3924619,26.4994995,284.0082369,38.5895081,34.4116427,2.6769851,2.2515591,4.4706732
"Sweet Cherry","9","Vic",41.522113,426.271255,0.522913,15.094303,285.311919,46.946773,24.313639,2.921773,8.45166,4.934788
"Sweet Cherry","9","Regina",51.0856954,206.3952409,0.9150524,25.4284759,285.104332,43.6569577,37.5302055,4.3759624,3.9419939,3.8740023
"Sweet Cherry","9","Schneiders",70.9704955,251.5333449,0.5270388,23.2746872,285.8828531,40.3655517,37.3437773,3.0141873,3.0914824,4.0928383
"Sweet Cherry","10","Ambrunés",41.093767,338.5617272,0.1186639,23.0362905,284.5718594,39.0508833,25.1269046,2,3.7621142,4.2927191
"Sweet Cherry","10","Blanca de Provenza",50.680794,309.215024,0.806866,25.01864,286.644996,46.481922,26.907071,3.016687,3.673025,4.143569
"Sweet Cherry","10","Bing",51.7497859,226.0582181,0.1318955,21.3937044,286.4514994,40.8579732,28.1708069,6.8819306,5.3668642,4.096835
"Sweet Cherry","10","Burlat",51.090761,270.2148847,0.1807973,20.0046536,284.3071261,46.702903,24.430389,2.3277819,3.0223605,4.0915517
"Sweet Cherry","10","Compact Stella",45.3076277,301.3241431,0.4740992,25.4223172,285.9719498,41.6720283,31.8096026,5.6780289,4.6742835,2.1333473
"Sweet Cherry","10","Chinook",50.2735184,473.5303887,0.9295052,15.3147241,284.012349,35.3657622,25.7341018,2.0013502,5.8992401,4.2755876
"Sweet Cherry","10","Corum",47.8923358,372.185244,0.2986622,15.567938,285.657254,39.5849565,27.8390311,2.0684574,7.9365172,4.3002682
"Sweet Cherry","10","Early Van Compact",44.1189641,317.0596872,0.9207989,28.8734125,286.0041879,42.4455163,27.3351607,2.4645531,2.0101392,2.5470509
"Sweet Cherry","10","Garnet",44.3816016,354.3470784,0.8993613,26.5558935,286.3307565,42.3450525,31.0839752,2.3784744,2.0552447,2.7834332
"Sweet Cherry","10","Gilpeck",35.0816356,296.4066508,0.6116114,25.9299881,285.345574,44.9602466,32.8785701,4.7295547,5.0757279,1.3218625
"Sweet Cherry","10","Hedelfinger",41.8822249,392.8366149,0.5735693,15.2901882,285.6642425,45.9221968,28.8377843,2.2659433,9.565416,3.4686727
"Sweet Cherry","10","Lambert",47.7709633,480.8981239,0.7451408,15.0653903,286.506762,45.118747,25.8837635,3.5029675,6.8193611,4.6008298
"Sweet Cherry","10","Lapins",35.1665959,305.682995,0.1607278,15,285.8650798,46.5204826,28.0822373,4.2545455,9.9356227,1.9503073
"Sweet Cherry","10","Marvin",63.8215961,273.7435119,0.8567948,26.3890252,284.6342871,26.7240809,25.124477,4.839764,4.8651044,3.7867466
"Sweet Cherry","10","Napoleón",41.5771082,492.8814473,0.6152199,15.5876706,285.481046,40.6314313,33.4762818,5.2217729,6.0453577,3.284997
"Sweet Cherry","10","Newstar",36.8733411,315.1063021,0.3407713,18.1984539,285.4343588,44.3701587,28.2069464,7.4219164,5.9856894,2.1076975
"Sweet Cherry","10","Precòce Bernard",39.636679,416.0759175,0.6670749,18.6788699,285.898332,44.9122754,41.7007896,3.8271279,5.4769181,3.8194118
"Sweet Cherry","10","Pico Colorado",29.28491,422.6809428,0.8602504,15.5886915,284.7390302,47.9975987,31.7932846,7.5796704,7.7230258,3.8619794
"Sweet Cherry","10","Pico Negro",45.8673003,445.7968846,0.2503874,16.840333,285.3050507,40.5099586,26.5355308,2.4007723,5.4907299,2.3281806
"Sweet Cherry","10","Ramón Oliva",47.3232868,470.2470241,0.4666248,19.7932427,285.6641001,39.8607439,27.9824687,2.2186351,3.203594,2.8180373
"Sweet Cherry","10","Rainier",37.9262025,383.8438247,0.2258776,18.8482553,284.8080004,38.7424748,24.2852169,7.0971174,2.6253646,2.1926392
"Sweet Cherry","10","Rubi",50.2565944,237.6539831,0.1620298,23.7225545,284.0539542,36.0056088,25.5142059,2.0484877,5.3227198,2.5845521
"Sweet Cherry","10","Sam",38.876656,224.049358,0.18357,26.934451,284.024988,39.224774,35.571223,4.874085,6.120428,4.094126
"Sweet Cherry","10","Sandom Rose",41.9487103,388.5394453,0.8408095,22.5675578,285.822602,41.3457068,29.6337901,3.7443376,3.7345902,1.5562636
"Sweet Cherry","10","Santina",32.9191203,454.3884411,0.9971365,18.0759574,284.2495232,43.1735964,37.5836397,6.083387,5.3859487,3.8175482
"Sweet Cherry","10","Sylvia",68.0274802,183.7781494,0.1356377,28.2583579,286.577378,38.168345,28.2653641,3.2397219,3.2116826,2.5825143
"Sweet Cherry","10","Star",39.4517432,256.5250075,0.4175562,24.9717572,285.8271257,38.8162818,28.8616094,8.0204068,6.686797,2.879343
"Sweet Cherry","10","Sue",51.0513064,368.8092659,0.8938369,17.5465299,284.2509577,37.5787527,26.4178434,2.1033761,8.1129249,4.5723367
"Sweet Cherry","10","Summit",42.0395439,398.6174407,0.8907126,23.7761026,285.8043406,45.8234424,29.5845653,2.7197809,3.9320189,2.9621755
"Sweet Cherry","10","Sunburst",43.2560954,388.4700289,0.4774389,15.0062851,285.2977472,40.2329709,27.2204975,2.524687,9.7705363,1.5846602
"Sweet Cherry","10","Taleguera Brillante",47.318274,450.326985,1,21.98599,284.098564,38.248726,34.809491,3.068223,3.043325,4.423437
"Sweet Cherry","10","Van",45.5916569,298.9142486,0.6652504,24.5649301,284.009375,36.4223813,31.6966284,2.5514457,5.433977,2.0871746
"Sweet Cherry","10","Van-Spur",49.0588571,467.4455236,0.2689938,17.4446407,284.0896121,35.6708958,25.6621931,2.1317248,4.9323214,2.3222927
"Sweet Cherry","10","Vega",38.5405508,361.8633265,0.4748577,21.9006531,285.8420802,40.8827005,26.2101067,7.8871917,3.4832075,1.9377633
"Sweet Cherry","10","Vic",55.9663524,381.0537657,0.1270053,19.7443762,286.2353218,38.9931606,24.37676,2.1282862,4.2181862,3.4932363
"Sweet Cherry","10","Regina",62.596729,283.761163,0.7916007,17.3765463,285.2594958,44.8704526,42.3682628,2.7944609,5.7565774,2.8260328
"Sweet Cherry","10","Schneiders",61.3899586,224.7499724,0.2869686,23.9255135,285.5704206,47.543766,34.3545473,2.181416,3.1962184,4.4521348
"Almond","1","Abiodh de Sfax",20.068198,100.505413,0.946481,18.254703,286.653475,44.919247,24.125064,3.169171,9.949284,1.473564
"Almond","1","Abiodh Ras Djebel",21.38032,200.5896685,0.9499536,27.7535184,286.4952349,31.3513364,24.4391892,8.0452399,2.5903469,1.8157147
"Almond","1","Achaak",20.4628557,166.1557132,0.1444118,21.3793363,286.6176729,37.2179979,24.4906603,6.6315009,4.276612,2.3519424
"Almond","1","Avola",21.5275816,154.1453918,0.1019078,24.5636836,286.5281755,41.1329733,24.5329074,5.6070746,4.2792606,1.2002927
"Almond","1","Bonifacio",20.841731,220.203737,0.136179,19.875134,286.016462,37.070211,34.423929,2.814682,7.346995,4.12876
"Almond","1","Bruantine",20.2809498,266.796728,0.4059579,18.8397051,286.2000173,37.904804,31.9532565,5.662817,6.5765121,3.3920946
"Almond","1","Cavaliera",20.0001041,100.0923975,0.9430016,17.1936505,286.8315101,44.4405874,25.5371391,7.5053619,8.8425411,2.2655172
"Almond","1","Cristomorto",22.3200579,267.8490425,0.4802467,24.7274709,286.6838071,46.5810051,25.1371948,3.6810505,2.0849903,1.3283529
"Almond","1","Desmayo",20.0165855,135.9606414,0.1006536,18.69409,286.7559864,45.8623088,26.4023233,2.3623331,8.2435691,1.4645538
"Almond","1","Dorée",20.0088041,369.4559374,0.1001206,17.4353953,286.6890616,46.1685788,24.075582,2.9234326,5.2487494,1.2053063
"Almond","1","Faggoussi",21.5451928,218.4636522,0.1449543,18.3541148,286.4392859,42.5407653,31.2241122,3.7982022,5.8518752,3.582677
"Almond","1","Fakhfekh",20.5575268,119.5082952,0.1000031,25.9922833,286.5638472,36.5119052,25.1763795,6.5701183,2.5808225,2.6162283
"Almond","1","Fasciuneddu",20.1313785,387.3889018,0.8632394,18.0096247,286.5671381,37.780264,24.0125659,2.6315663,5.2452843,2.052086
"Almond","1","Ferraduel",24.1653399,380.9432362,0.9658104,25.707801,286.3694961,36.4236211,29.3594385,3.3229153,2.0523941,4.0756451
"Almond","1","Ferragnes",21.3952307,404.5477002,0.8639453,15.6854627,286.7333573,37.6044377,24.0478411,7.3577423,9.2680642,4.6845785
"Almond","1","Fournat de Breznaud",20.7808859,425.8136716,0.9765212,17.250983,286.5111851,36.5280308,24.5128628,5.5771922,5.0794261,2.8418193
"Almond","1","Garnghzel",20,148.903636,0.1,21.065828,286.58373,36.699871,24.71271,5.905998,7.008361,3.972439
"Almond","1","Genco Taronto",22.6236355,338.7038263,0.9904218,20.3961077,285.9151724,38.7170104,24.6466419,7.3117494,4.9948021,4.2445449
"Almond","1","Khoukhi",21.8746627,241.232873,0.1010998,19.9828294,286.6950768,39.3145773,24.2989171,6.5277006,3.3059629,1.5686422
"Almond","1","Ksontini",21.5016779,171.965492,0.1000267,19.9157508,286.535942,36.811856,24.127147,6.9150977,5.4500215,2.7264947
"Almond","1","Languedoc",20.0041317,265.1787271,0.3967862,19.9580545,286.7572436,46.322232,24.2540716,4.5711909,5.8648838,3.1840039
"Almond","1","Malaguena",20,116.437654,0.28,20.154042,286.375418,45.900858,24.279491,7.148863,7.039197,1.31834
"Almond","1","Marcona",20.6224082,183.0121716,0.1064344,24.8493133,286.2813225,35.590113,27.8988669,4.9608484,6.7652401,3.716764
"Almond","1","Mazzetto",20,412.4784011,0.3275143,21.2401389,286.2939617,41.6890368,29.7100918,6.9612669,2.6431594,3.6397018
"Almond","1","Montrone",20.8573625,184.7546065,0.1969319,28.7575906,286.2303963,33.8904649,25.994443,6.1138673,5.2624031,2.6499478
"Almond","1","Ne Plus Ultra",20.041219,223.0166859,0.1004429,16.5109605,286.5942367,36.6617217,25.1705473,5.9083251,9.8178814,4.8737369
"Almond","1","Nonpareil",29.146628,252.633754,0.913954,29.216256,286.444631,27.546358,24.015207,3.852829,3.87861,5
"Almond","1","Pizzuta",20,131.266349,0.1,21.224088,286.704338,45.865499,24,7.490699,7.144202,1.699166
"Almond","1","Ramlet R249",20.0108675,117.2135647,0.9019162,26.6885481,286.6489647,45.5127883,24.1415819,3.4861903,6.7523186,2.022539
"Almond","1","Ramlet R250",21.088062,164.3334085,0.1533114,24.6888169,285.7913342,31.1140628,24.02833,5.5286529,5.2497204,1.41806
"Almond","1","Soukaret",20.0013423,421.8566947,0.9931913,19.0093497,286.6447737,37.0912812,24.1155685,6.2880241,5.5814044,2.446998
"Almond","1","Tarragona",20.000184,280.8760668,0.9993464,19.6428272,286.8353171,46.5931413,24.1206291,4.7220368,7.8138165,1.9284589
"Almond","1","Tozeur 1",20.7105477,102.2003295,0.8328608,19.6827293,286.5674451,36.1820479,24.9254905,6.0921069,9.9880603,3.2248297
"Almond","1","Tozeur 2",20.1824407,101.2066638,0.9662482,18.8520432,286.5768674,36.1040427,25.0507819,6.0485475,9.9447264,3.5315184
"Almond","1","Tozeur 4",20.0284517,100.1096756,0.1044651,18.3634124,286.7265182,47.4934681,24.1738449,6.1165307,9.7687011,2.0176052
"Almond","1","Trell",21.369724,277.633024,0.10459,21.337214,286.281445,38.484501,24.194502,7.010096,4.98157,2.356022
"Almond","1","Tuono",27.2790727,488.1298693,0.9770704,15.354568,286.4781626,33.8331349,24.3851249,3.7086763,7.4431994,3.1019481
"Almond","1","Tuono Taronto",20.188539,163.62405,0.101064,24.836744,286.451646,34.192953,24.564403,6.712616,4.568356,4.307571
"Almond","1","Zahaf",20.196049,211.061967,0.111519,16.120482,286.48292,36.342869,24.221234,6.080751,8.269144,3.678413
"Almond","2","Abiodh de Sfax",20.5902974,194.4408741,0.9993437,17.7170629,286.553593,36.4665958,24.8967926,6.0845414,4.6126537,3.588463
"Almond","2","Abiodh Ras Djebel",20.3671605,232.4098589,0.9990807,17.7585081,286.1945565,38.0104913,31.4040597,3.7161498,7.9807488,2.1337205
"Almond","2","Achaak",20.0723947,205.5305102,0.2172023,17.623811,286.686026,44.8252119,24.6448465,2.9042856,4.392697,3.4922319
"Almond","2","Avola",21.8635248,236.2101719,0.1000537,21.0752307,286.3616526,32.5797519,27.3221893,6.8732368,5.3639182,2.68989
"Almond","2","Bonifacio",20.4785799,252.3223966,0.1788636,18.9513269,286.1525762,37.5597803,32.1165649,2.9889728,7.150321,1.5794212
"Almond","2","Bruantine",20.91736,227.9121262,0.1007737,20.9084598,286.676907,37.4041458,24.1577921,6.5814568,6.6268242,2.6456947
"Almond","2","Cavaliera",20.0180058,100.2552563,0.5295955,22.1591961,286.5432574,46.4563775,24.3171533,5.5229281,4.9058212,1.4851254
"Almond","2","Cristomorto",21.5811008,265.3458964,0.6807962,17.9185578,286.3690252,38.6421474,30.5157086,5.8530834,9.1305688,3.2386481
"Almond","2","Desmayo",20.0065834,180.1255261,0.1000417,17.0335372,286.5865235,44.4307197,24.0817099,3.1222075,7.0171388,1.8195095
"Almond","2","Dorée",21.6392776,434.5454936,0.1257496,17.7329457,286.7019756,37.8382878,26.5007725,4.1629076,3.9391422,2.335934
"Almond","2","Faggoussi",22.15362,305.9389862,0.7042461,18.976848,286.6671688,37.418073,25.8584566,6.4808454,5.2121829,3.5827678
"Almond","2","Fakhfekh",20.3082995,141.0794906,0.1001498,24.9457295,286.5551077,36.9189355,24.0664282,6.4021855,2.0988374,2.2131177
"Almond","2","Fasciuneddu",20.0844072,312.4643714,0.9403525,16.7074699,286.6659375,44.1141771,24.3642233,3.4280974,6.5613728,3.7974322
"Almond","2","Ferraduel",21.5603273,336.2949662,0.6328354,20.4666888,286.4278527,38.3462061,27.8853961,7.4936045,6.9031471,3.7865106
"Almond","2","Ferragnes",28.2243482,266.5545256,0.1000056,26.6487436,286.3637902,29.0918635,24.5011204,2.9142928,4.2363039,2.2560683
"Almond","2","Fournat de Breznaud",20.1795188,405.6313582,0.9390228,16.3816169,286.5312202,36.7118187,24.1568429,6.0162212,6.3841461,1.3955935
"Almond","2","Garnghzel",20.0707006,100.8212444,0.1161453,22.8537396,286.2416029,26.7828079,24.2098315,2.5397811,9.9931258,1.201051
"Almond","2","Genco Taronto",24.5826164,270.1601573,0.7001436,17.6643767,286.3502657,43.739109,30.2668957,3.4333301,7.0333475,3.4135337
"Almond","2","Khoukhi",26.2858175,177.517379,0.4251394,16.8816912,286.7265687,38.279107,26.0137092,3.1296961,7.8083733,3.6345642
"Almond","2","Ksontini",20.1852071,103.5707777,0.9655974,29.2306884,286.6389512,38.084805,24.0243004,7.1180627,4.2108801,2.3807471
"Almond","2","Languedoc",20.4309387,382.0677189,0.1169774,16.5470367,286.3839857,36.4115243,24.6533822,7.0716495,3.6979052,2.2067137
"Almond","2","Malaguena",21.3451689,228.0319386,0.1227402,20.0695194,286.5688662,42.1891145,28.7877378,7.0684013,4.4988362,2.2448469
"Almond","2","Marcona",23.804186,219.763513,1,28.202115,286.677653,34.2213,24.075916,2.080386,4.757787,4.989975
"Almond","2","Mazzetto",20.0304842,257.4776307,0.5828953,22.5860136,286.4090322,41.6362966,31.4743307,7.8445479,7.0137758,3.2245531
"Almond","2","Montrone",20.1548232,392.2537079,0.1004371,21.6525112,286.7462051,38.1242443,24.4131268,6.4779239,2.2461989,2.8877975
"Almond","2","Ne Plus Ultra",21.410812,130.128069,0.100022,24.695824,286.719268,44.068733,28.127692,5.678284,5.56482,1.327155
"Almond","2","Nonpareil",20.500204,387.829369,0.795044,21.444852,286.718911,37.671379,26.016801,5.289743,4.84571,2.287754
"Almond","2","Pizzuta",20.0051788,334.4625659,0.1000074,19.6180683,286.6160362,36.8416879,25.7677647,5.1582325,2.6440586,2.4803587
"Almond","2","Ramlet R249",24.2789522,163.6095627,0.9903646,16.8991927,286.6137166,37.8499022,24.0501939,6.2009641,8.376284,1.4762675
"Almond","2","Ramlet R250",20.2470732,250.1389455,0.1014652,18.6878009,286.6791044,45.0417068,24.7280199,5.0422181,4.3132228,1.6913241
"Almond","2","Soukaret",20.3456397,270.6927803,0.1009797,24.0141008,286.8248508,47.922103,24.6475229,7.425091,2.6233871,4.7767052
"Almond","2","Tarragona",20.0706519,300.5797925,0.1018366,22.8719015,286.6021723,37.0206169,24.1339571,6.1061231,4.5705344,4.0575321
"Almond","2","Tozeur 1",20.0436632,100.1530941,0.9760165,23.4822455,286.6025213,42.0309523,24.4031496,5.0376834,5.3845855,1.3771393
"Almond","2","Tozeur 2",20.4855806,109.9260726,0.8371291,18.5784189,286.528055,36.749928,24.014685,5.3508943,9.9475391,4.0992358
"Almond","2","Tozeur 4",21.0836782,101.8132222,0.3882557,18.9691335,286.6225022,36.9325353,25.0996159,5.1462417,9.9977668,2.2731804
"Almond","2","Trell",21.888816,444.2258484,0.6699768,19.9459357,286.5242095,36.0478635,25.0036476,6.6312989,3.0779932,3.9080894
"Almond","2","Tuono",23.103705,365.112456,0.433762,16.027673,286.598924,43.303582,24.156997,3.079598,9.261175,3.476087
"Almond","2","Tuono Taronto",23.6289857,177.409167,0.9019727,19.2515402,286.5913699,37.2345936,24.2189543,6.9279643,2.8261875,2.6745355
"Almond","2","Zahaf",20,167.2960518,0.1000038,23.0240935,286.2992333,36.5779301,24.1989152,7.0691187,3.8019345,2.2192381
"Almond","3","Abiodh de Sfax",20.1485878,197.6650671,0.2880213,16.1566531,286.467898,35.7452632,24.8316583,6.3761198,6.8190742,4.6113122
"Almond","3","Abiodh Ras Djebel",20.985772,390.9285276,0.8925808,16.8284256,286.6694107,38.2047739,24.6263429,5.2418826,4.774997,2.7049864
"Almond","3","Achaak",20.0202255,150.2813133,0.1548132,21.4355642,286.650835,37.2463476,24.7569666,6.6701665,5.8867939,2.303436
"Almond","3","Avola",21.5827652,229.2888933,0.2620898,19.4132622,286.4979592,36.8162822,24.3024339,6.8228885,6.8185171,2.9789061
"Almond","3","Bonifacio",21.4065921,346.9632693,0.8713244,20.4859891,286.4629039,36.8298882,24.0873245,7.3359457,5.4568072,4.2760385
"Almond","3","Bruantine",20.183763,260.800393,0.1,21.805134,286.698996,38.39657,24.019458,6.586488,5.308857,2.550576
"Almond","3","Cavaliera",20.083152,105.1321713,0.1017473,24.1960045,286.6863662,38.715867,25.1075152,7.6267404,5.8838574,1.4286347
"Almond","3","Cristomorto",20.2598956,434.0797155,0.9889235,16.3289735,286.6268219,38.9747022,24.647782,6.5485653,5.1463663,1.5593518
"Almond","3","Desmayo",20.1142611,182.1117456,0.1003213,20.6987986,286.6074399,44.8273487,24.0660075,3.5798905,4.0474591,2.4223396
"Almond","3","Dorée",20.008939,408.885254,1,17.435232,286.775424,46.645327,24,2.945782,5.296155,1.211429
"Almond","3","Faggoussi",21.7096457,227.0980076,0.4664722,23.2054643,286.6574676,37.7842225,25.3684428,6.6759306,4.0095997,2.1854576
"Almond","3","Fakhfekh",20.7899434,116.626858,0.9833389,26.6851734,286.5217221,36.4258598,24.6680003,6.0979145,3.3496894,3.5587925
"Almond","3","Fasciuneddu",21.8479404,261.9481427,0.9916446,19.4980941,286.5953786,37.1085067,24.9281699,6.9356956,5.0032855,2.6795147
"Almond","3","Ferraduel",25.8290741,341.5426887,0.3839945,22.9663718,286.2288975,33.3328369,29.4753658,3.3535678,3.9453512,2.4492217
"Almond","3","Ferragnes",20.275086,396.552941,1,25.0366,286.88017,44.395176,25.137513,2.609153,3.484837,1.977652
"Almond","3","Fournat de Breznaud",21.3218374,336.5661747,0.7310665,17.4045519,286.6882401,42.1136137,27.5641311,4.2916495,5.5308441,1.2202796
"Almond","3","Garnghzel",20.007192,105.895348,0.103209,21.597423,286.283106,33.638193,24.605623,5.882713,9.424355,2.952087
"Almond","3","Genco Taronto",20.3241476,245.2463802,0.9442135,29.3612195,286.0064762,42.1980668,28.2393838,3.8297598,2.7884151,1.4623257
"Almond","3","Khoukhi",20.0747513,280.6520961,0.9357394,21.0171939,286.8481664,40.2568139,24.0793468,6.2744901,2.447622,1.2849168
"Almond","3","Ksontini",23.323219,129.87168,0.955,17.833095,286.562485,36.709192,24.114185,2.264648,9.97113,4.993946
"Almond","3","Languedoc",20.293895,399.571069,0.248761,15.527671,286.365969,30.510815,24.859242,6.643059,7.008724,2.509226
"Almond","3","Malaguena",20.319967,174.108839,0.1,27.924053,286.461291,42.879693,24.929054,6.184284,2.640827,3.264123
"Almond","3","Marcona",20,241.770468,0.1,24.741766,286.444048,41.802164,24.007834,8.046925,2.363198,3.143425
"Almond","3","Mazzetto",21.5220009,258.23744,0.2801622,26.3388412,286.440286,44.6581138,26.5320157,7.384938,2.2935002,2.8178453
"Almond","3","Montrone",20.2463406,446.9412263,0.8344582,17.7040157,286.6258443,38.6491256,25.0722206,6.3149059,3.6050036,1.327813
"Almond","3","Ne Plus Ultra",20.3373102,208.1152222,0.1001081,22.77091,286.662904,37.0444732,25.5891493,6.8195013,4.715299,2.6411883
"Almond","3","Nonpareil",20.0140021,236.0915275,0.1005517,23.9504662,286.5056662,38.7379873,32.2267781,3.2508886,5.3297094,1.8774356
"Almond","3","Pizzuta",20,334.0606712,0.1009831,18.0415226,286.6600995,36.7147886,25.1628609,5.0304062,3.4685759,4.0660844
"Almond","3","Ramlet R249",21.3011492,100,0.2186275,18.9572714,285.704793,43.156645,24.3086595,6.85997,9.8195838,3.3288405
"Almond","3","Ramlet R250",20.1322154,150.1255462,0.8508972,18.351926,286.7046956,46.3043345,24.1949386,3.9502341,9.9807776,1.2545686
"Almond","3","Soukaret",22.6274898,167.5767747,0.9942658,29.7443183,286.5431799,37.0148145,24.2625045,5.7183335,5.4443597,4.8704745
"Almond","3","Tarragona",24.683796,237.864615,0.9893,25.484394,286.273074,34.563423,24.158115,4.142778,5.593381,3.195881
"Almond","3","Tozeur 1",20.3934859,100.0299492,0.9938091,18.4042043,286.7617102,42.8600087,24.0778339,4.4028952,10,4.9724713
"Almond","3","Tozeur 2",20.0710193,100,0.1015339,23.0963925,286.6343598,33.9134729,24.7831687,6.2351548,7.5877039,3.0549826
"Almond","3","Tozeur 4",20.084869,103.239798,0.982722,17.873081,286.556404,35.878602,24.707091,9.392643,9.415793,3.916414
"Almond","3","Trell",20.3645929,351.6194299,0.9760466,17.1449109,286.6095829,38.8088763,24.6894199,6.5616196,7.3835531,1.834432
"Almond","3","Tuono",27.1498952,423.9679608,0.1074224,18.8432873,286.7514032,44.9177209,25.3072762,2.6934685,2.7251796,1.8801815
"Almond","3","Tuono Taronto",20.1406427,221.6196822,0.1112371,15.2324681,286.6998601,44.9771258,24.0546045,7.5594749,3.0844366,1.9776792
"Almond","3","Zahaf",22.406364,181.400691,0.110123,19.475675,286.55471,37.99252,24.457603,6.869551,4.35122,2.649857
"Almond","4","Abiodh de Sfax",20.1334461,111.5615122,0.1101812,18.663596,286.630291,44.079869,28.0969896,6.1610268,6.6116279,1.4977652
"Almond","4","Abiodh Ras Djebel",20.7766093,382.7122998,0.3462547,17.070845,286.6605239,37.6829404,25.6673312,2.1588139,4.5721582,1.4818525
"Almond","4","Achaak",20.7980607,195.0284157,0.1536324,17.9982277,286.6213046,35.1896594,25.833733,8.969699,4.9805361,3.5733517
"Almond","4","Avola",20.012415,193.2570388,0.5704119,21.669798,285.7594873,35.4670737,24.0446226,7.2049006,7.5266724,4.9682358
"Almond","4","Bonifacio",23.9031581,173.5297146,0.5923126,25.7423605,285.5446574,35.7092469,25.3232883,2.7276154,6.4785139,2.5193978
"Almond","4","Bruantine",22.1379038,160.2113259,0.7358505,28.9135687,286.5259953,31.0411429,24.7897556,7.9920897,4.9350024,1.9148062
"Almond","4","Cavaliera",20.4577042,100,0.1476925,17.3551501,286.5734076,47.602066,25.8234541,6.4447118,8.6558929,2.2352876
"Almond","4","Cristomorto",22.7103629,222.5472191,0.5963696,25.419872,286.5876357,43.9874803,24.2678568,6.2939645,4.266092,4.0398319
"Almond","4","Desmayo",20.1218726,181.2217501,0.1000281,17.1045762,286.658479,39.6066314,26.640645,3.7792969,7.7875279,2.4237054
"Almond","4","Dorée",23.1760772,288.0496295,0.1137638,18.8895442,286.5852979,38.3092244,24.6704183,6.9737194,6.3626504,2.3493239
"Almond","4","Faggoussi",21.2941297,332.052419,0.4653416,18.8985968,286.0688412,31.1692178,25.2937115,6.5982912,5.4337342,3.0978531
"Almond","4","Fakhfekh",20.0003966,100.0361979,0.9978566,17.8839202,286.5133883,42.0548157,25.8509676,3.9393071,9.2314002,1.6268783
"Almond","4","Fasciuneddu",20.40412,162.315989,0.991721,18.648154,285.653845,36.735744,25.427101,7.573697,9.988722,4.785642
"Almond","4","Ferraduel",32.0042651,377.451002,0.9620885,23.5387269,286.3607681,26.7398597,24.2572729,3.0205845,3.499299,2.0058783
"Almond","4","Ferragnes",23.50197,406.660789,0.997132,24.287524,286.736352,34.740175,24.247104,3.06372,3.916176,2.728775
"Almond","4","Fournat de Breznaud",21.2089577,392.1677035,0.3101502,16.562736,286.6565027,45.4738545,24.3387977,3.4521274,2.5039499,1.3627116
"Almond","4","Garnghzel",20,159.02125,0.1,20.3239,286.640375,44.22525,27.914633,5.800766,2.410948,1.241433
